날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id
2026-04-02,한화,황영묵,0.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.8600000000000001,1.0,2026,대전,1.019564452032887,0.3888385648808348,0.0824957918264852,111.75319199608072,0
2026-04-03,한화,황영묵,0.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.8600000000000001,1.0,2026,대전,1.019564452032887,0.3886907075854816,0.0754572218301243,110.8557775992372,0
2026-04-04,한화,황영묵,0.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.8600000000000001,1.0,2026,대전,1.019564452032887,0.3879386644582615,0.0697898597355941,110.07815144278368,0
2026-04-05,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3078807330258211,-0.2396871166565693,63.28626559640167,0
2026-04-06,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3078807330258211,-0.2396871166565693,63.28626559640167,0
2026-04-07,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3070868011501851,-0.219235963982104,65.24299692680222,0
2026-04-08,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3065846141770236,-0.225501158342135,64.25154298044136,0
2026-04-09,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3065846141770236,-0.225501158342135,64.25154298044136,0
2026-04-10,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3056717063731224,-0.2245173724131706,64.39968276364584,0
2026-04-11,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.304823009784268,-0.2145028401889759,65.39890380545152,0
2026-04-12,한화,황영묵,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.18,0.0,0.0,0.95,0.6666666666666666,2026,대전,1.019564452032887,0.3039457664603418,-0.2064476748178247,66.29957996601152,0
2026-03-28,SSG,정준재,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,0.0,2026,문학,1.027807913649001,0.0,-0.6745084360804672,-129.00054377342602,0
2026-03-29,SSG,정준재,0.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,4.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,1.0,0.0,0.25,0.0,0.0,0.09,0.0,0.0,0.5120000000000001,0.25,2026,문학,1.027807913649001,0.1561849532257324,-1.029458360094198,-35.343352503183745,0
2026-03-30,SSG,정준재,0.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,4.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,1.0,0.0,0.25,0.0,0.0,0.09,0.0,0.0,0.5120000000000001,0.25,2026,문학,1.027807913649001,0.1561849532257324,-1.029458360094198,-35.343352503183745,0
2026-03-31,SSG,정준재,0.0,1.0,7.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,6.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,1.0,0.0,0.1666666666666666,0.0,0.0,0.0642857142857142,0.0,0.0,0.6920000000000001,0.1666666666666666,2026,문학,1.027807913649001,0.1109599033657004,-1.6165289035968364,-60.43917014812823,0
2026-04-01,SSG,정준재,0.0,1.0,10.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,9.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.1,0.5,0.0,0.1111111111111111,0.0,0.0,0.045,0.0,0.0,0.774,0.1111111111111111,2026,문학,1.027807913649001,0.0781323514560102,-2.716849721706864,-81.33173221948738,0
2026-04-02,SSG,정준재,0.0,1.0,11.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,10.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.5,0.0,0.1,0.0,0.0,0.0409090909090909,0.0,0.0,0.8640000000000001,0.1,2026,문학,1.027807913649001,0.0706979208874245,-2.949317448053203,-81.01168842965369,0
2026-04-03,SSG,정준재,0.0,1.0,13.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,11.0,0.0,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,1.0,0.0,0.1818181818181818,0.0,0.0,0.0692307692307692,0.0,0.0,1.294,0.1818181818181818,2026,문학,1.027807913649001,0.1195971407955328,-2.89426787506844,-53.99027634476654,0
2026-04-04,SSG,정준재,0.0,1.0,16.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,14.0,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.125,0.5,0.0,0.1428571428571428,0.0,0.0,0.05625,0.0,0.0,1.1880000000000002,0.1428571428571428,2026,문학,1.027807913649001,0.0969846661145653,-3.8823412434632254,-70.14898455408117,0
2026-04-05,SSG,정준재,0.0,2.0,16.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,14.0,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.125,0.5,0.0,0.1428571428571428,0.0,0.0,0.05625,0.0,0.0,1.1880000000000002,0.1428571428571428,2026,문학,1.027807913649001,0.0962127290705691,-3.6950347230914815,-70.22485378880732,0
2026-04-06,SSG,정준재,0.0,2.0,16.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,14.0,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.125,0.5,0.0,0.1428571428571428,0.0,0.0,0.05625,0.0,0.0,1.1880000000000002,0.1428571428571428,2026,문학,1.027807913649001,0.0962127290705691,-3.6950347230914815,-70.22485378880732,0
2026-04-07,SSG,정준재,0.0,2.0,16.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,0.0,0.0,14.0,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.125,0.5,0.0,0.1428571428571428,0.0,0.0,0.05625,0.0,0.0,1.1880000000000002,0.1428571428571428,2026,문학,1.027807913649001,0.0959646253594328,-3.5475493072353985,-68.6431717808321,0
2026-04-08,SSG,정준재,0.0,3.0,20.0,18.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,2.0,2.0,16.0,0.1111111111111111,0.2,0.1111111111111111,0.3111111111111111,0.0888888888888889,0.0,0.25,0.1,0.4,0.1538461538461538,0.1111111111111111,0.0,0.0,0.1177777777777777,0.3636363636363636,0.6136363636363636,2.18,0.25,2026,문학,1.027807913649001,0.1716057268153075,-3.186856709406959,-22.17075411805052,0
2026-04-09,SSG,정준재,0.0,3.0,20.0,18.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,2.0,2.0,16.0,0.1111111111111111,0.2,0.1111111111111111,0.3111111111111111,0.0888888888888889,0.0,0.25,0.1,0.4,0.1538461538461538,0.1111111111111111,0.0,0.0,0.1177777777777777,0.3636363636363636,0.6136363636363636,2.18,0.25,2026,문학,1.027807913649001,0.1716057268153075,-3.186856709406959,-22.17075411805052,0
2026-04-10,SSG,정준재,0.0,3.0,23.0,21.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,2.0,2.0,19.0,0.0952380952380952,0.1739130434782608,0.0952380952380952,0.2691511387163561,0.0786749482401656,0.0,0.2608695652173913,0.0869565217391304,0.3333333333333333,0.1333333333333333,0.0952380952380952,0.0,0.0,0.1020703933747412,0.32,0.4547368421052631,2.262,0.2105263157894736,2026,문학,1.027807913649001,0.1488046818051175,-4.090435934837987,-36.03096539083381,0
2026-04-11,SSG,정준재,0.0,3.0,23.0,21.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,2.0,2.0,19.0,0.0952380952380952,0.1739130434782608,0.0952380952380952,0.2691511387163561,0.0786749482401656,0.0,0.2608695652173913,0.0869565217391304,0.3333333333333333,0.1333333333333333,0.0952380952380952,0.0,0.0,0.1020703933747412,0.32,0.4547368421052631,2.262,0.2105263157894736,2026,문학,1.027807913649001,0.1486475823447406,-3.9908621275143865,-34.81542832818177,0
2026-04-12,SSG,정준재,0.0,3.0,25.0,23.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839080,4.0,4.0,19.0,0.1739130434782608,0.24,0.1739130434782608,0.4139130434782608,0.0660869565217391,0.0,0.24,0.08,0.3333333333333333,0.2352941176470588,0.0869565217391304,0.0,0.0,0.1514782608695652,0.8888888888888888,1.263157894736842,3.262,0.3157894736842105,2026,문학,1.027807913649001,0.2122521758466272,-2.9345494496492623,6.974294081025079,0
2026-03-28,삼성,디아즈,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869434,0.0,2.0,3.0,0.25,0.4,0.5,0.9,0.15,0.25,0.0,0.2,0.0,0.25,0.5,0.0,0.0,0.305,0.6666666666666666,6.0,1.33,1.0,2026,대구,1.0406172533521605,0.4233614791428023,0.1942518386329228,121.9979059398468,0
2026-03-29,삼성,디아즈,0.0,0.0,9.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869434,0.0,2.0,6.0,0.1428571428571428,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.1904761904761904,0.1428571428571428,0.1111111111111111,0.2222222222222222,2.0,0.1666666666666666,0.4285714285714285,0.0,0.0,0.2214285714285714,0.5454545454545454,2.4545454545454546,1.7519999999999998,0.6666666666666666,2026,대구,1.0406172533521605,0.3141478790178922,-0.5180764290301865,58.875883972624464,0
2026-03-30,삼성,디아즈,0.0,0.0,9.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869434,0.0,2.0,6.0,0.1428571428571428,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.1904761904761904,0.1428571428571428,0.1111111111111111,0.2222222222222222,2.0,0.1666666666666666,0.4285714285714285,0.0,0.0,0.2214285714285714,0.5454545454545454,2.4545454545454546,1.7519999999999998,0.6666666666666666,2026,대구,1.0406172533521605,0.3141478790178922,-0.5180764290301865,58.875883972624464,0
2026-03-31,삼성,디아즈,3.0,1.0,14.0,12.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3869434,0.0,6.0,10.0,0.1666666666666666,0.2857142857142857,0.5,0.7857142857142857,0.119047619047619,0.3333333333333333,0.0714285714285714,0.1428571428571428,2.0,0.1,0.5,14.0,12.0,0.2535714285714285,1.5,4.05,3.5520000000000005,0.8,2026,대구,1.0406172533521605,0.3403410012107698,-0.3502605909620477,78.85799951478138,0
2026-04-01,삼성,디아즈,4.0,3.0,19.0,16.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3869434,3.0,9.0,12.0,0.3125,0.3684210526315789,0.5625,0.930921052631579,0.0559210526315789,0.25,0.0526315789473684,0.1052631578947368,2.0,0.2666666666666666,0.375,19.0,16.0,0.3064144736842105,2.571428571428572,5.785714285714286,5.5120000000000005,0.9166666666666666,2026,대구,1.0406172533521605,0.3983924706907785,0.4634211502782936,111.96773038503866,0
2026-04-02,삼성,디아즈,4.0,4.0,23.0,19.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3869434,4.0,10.0,14.0,0.3157894736842105,0.391304347826087,0.5263157894736842,0.9176201372997712,0.0755148741418764,0.2105263157894736,0.0434782608695652,0.1304347826086956,3.0,0.2777777777777778,0.3684210526315789,23.0,19.0,0.3076659038901602,3.076923076923077,5.934065934065934,6.532,0.9285714285714286,2026,대구,1.0406172533521605,0.4049787429781413,0.8112729379949775,119.3856001023757,0
2026-04-03,삼성,디아즈,4.0,5.0,27.0,23.0,7.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3869434,4.0,12.0,17.0,0.3043478260869565,0.3703703703703703,0.5217391304347826,0.8921095008051529,0.0660225442834138,0.217391304347826,0.037037037037037,0.1111111111111111,3.0,0.2727272727272727,0.3478260869565217,27.0,23.0,0.2971014492753623,3.6,5.7176470588235295,7.522,0.8823529411764706,2026,대구,1.0406172533521605,0.3936621792122252,0.629801856547947,111.78077900148978,0
2026-04-04,삼성,디아즈,7.0,6.0,32.0,28.0,11.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,7.0,19.0,18.0,0.3928571428571428,0.4375,0.6785714285714286,1.1160714285714286,0.0446428571428571,0.2857142857142857,0.03125,0.09375,3.0,0.3461538461538461,0.3928571428571428,16.0,14.0,0.3665178571428571,7.057142857142857,10.585714285714284,10.551999999999998,1.2222222222222223,2026,대구,1.0406172533521605,0.4816030695440322,3.237673606814154,165.72652197833014,0
2026-04-05,삼성,디아즈,7.0,6.0,36.0,32.0,12.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,8.0,20.0,21.0,0.375,0.4166666666666667,0.625,1.0416666666666667,0.0416666666666666,0.25,0.0555555555555555,0.0833333333333333,1.5,0.3448275862068966,0.34375,18.0,16.0,0.34375,7.17948717948718,9.23076923076923,11.134,1.0952380952380951,2026,대구,1.0406172533521605,0.4571709398406436,2.9208499772184484,154.7654453072102,0
2026-04-06,삼성,디아즈,7.0,6.0,36.0,32.0,12.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,8.0,20.0,21.0,0.375,0.4166666666666667,0.625,1.0416666666666667,0.0416666666666666,0.25,0.0555555555555555,0.0833333333333333,1.5,0.3448275862068966,0.34375,18.0,16.0,0.34375,7.17948717948718,9.23076923076923,11.134,1.0952380952380951,2026,대구,1.0406172533521605,0.4571709398406436,2.9208499772184484,154.7654453072102,0
2026-04-07,삼성,디아즈,8.0,7.0,41.0,37.0,13.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,9.0,21.0,25.0,0.3513513513513513,0.3902439024390244,0.5675675675675675,0.957811470006592,0.038892551087673,0.2162162162162161,0.048780487804878,0.073170731707317,1.5,0.3235294117647059,0.2972972972972973,20.5,18.5,0.3175016479894529,7.159090909090909,7.731818181818182,11.994,0.96,2026,대구,1.0406172533521605,0.4274512532232918,2.3600524909422567,138.9985935720956,0
2026-04-08,삼성,디아즈,8.0,7.0,45.0,41.0,14.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,10.0,22.0,28.0,0.3414634146341463,0.3777777777777777,0.5365853658536586,0.9143631436314364,0.0363143631436314,0.1951219512195122,0.0444444444444444,0.0666666666666666,1.5,0.3157894736842105,0.2682926829268293,22.5,20.5,0.3041463414634147,7.333333333333333,7.071428571428571,12.764,0.8928571428571429,2026,대구,1.0406172533521605,0.4095869487275514,1.893521396436508,127.46602471329378,0
2026-04-09,삼성,디아즈,8.0,7.0,45.0,41.0,14.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,10.0,22.0,28.0,0.3414634146341463,0.3777777777777777,0.5365853658536586,0.9143631436314364,0.0363143631436314,0.1951219512195122,0.0444444444444444,0.0666666666666666,1.5,0.3157894736842105,0.2682926829268293,22.5,20.5,0.3041463414634147,7.333333333333333,7.071428571428571,12.764,0.8928571428571429,2026,대구,1.0406172533521605,0.4095869487275514,1.893521396436508,127.46602471329378,0
2026-04-10,삼성,디아즈,8.0,8.0,49.0,45.0,15.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3869434,10.0,24.0,31.0,0.3333333333333333,0.3673469387755102,0.5333333333333333,0.9006802721088436,0.0340136054421769,0.2,0.0408163265306122,0.0612244897959183,1.5,0.3095238095238095,0.2666666666666666,24.5,22.5,0.2986394557823129,7.846153846153846,6.833746898263027,13.753999999999998,0.8709677419354839,2026,대구,1.0406172533521605,0.4017899629342534,1.791183456842209,123.32688614073992,0
2026-04-11,삼성,디아즈,8.0,8.0,53.0,49.0,15.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3869434,10.0,24.0,36.0,0.3061224489795918,0.3396226415094339,0.4897959183673469,0.8294185598767809,0.0335001925298421,0.183673469387755,0.0566037735849056,0.0566037735849056,1.0,0.2888888888888888,0.2448979591836734,26.5,24.5,0.275279168271082,6.857142857142857,5.142857142857142,13.555999999999996,0.75,2026,대구,1.0406172533521605,0.3724251647736799,0.7227910539881357,106.31561084674804,0
2026-04-12,삼성,디아즈,10.0,10.0,58.0,53.0,19.0,4.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3869434,13.0,31.0,36.0,0.3584905660377358,0.396551724137931,0.5849056603773585,0.9814573845152896,0.0380611581001952,0.2264150943396226,0.0517241379310344,0.0689655172413793,1.3333333333333333,0.3333333333333333,0.3018867924528302,19.33333333333333,17.666666666666668,0.3246746909564086,10.5,7.875,16.836,0.9722222222222222,2026,대구,1.0406172533521605,0.4378018913835402,4.047920039223863,149.59513366908672,0
2026-03-28,LG,이주헌,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,잠실,0.9512583942824044,0.0,-0.3372542180402336,-121.34559183676636,0
2026-03-29,LG,이주헌,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,잠실,0.9512583942824044,0.0,-0.3525497752087347,-122.11365623571038,0
2026-03-30,LG,이주헌,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,잠실,0.9512583942824044,0.0,-0.3525497752087347,-122.11365623571038,0
2026-03-31,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3164613025461933,-0.1393658436826056,73.15901452290714,0
2026-04-01,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3163281649668529,-0.154429808286951,71.0438173555909,0
2026-04-02,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3161525474504866,-0.1360371423052512,74.73088780027545,0
2026-04-03,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3166971201110277,-0.1372408442958893,73.80383609600526,0
2026-04-04,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3164227083067505,-0.1394493287321046,72.81188237041772,0
2026-04-05,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3163270913592532,-0.1219048131662351,75.41157823224817,0
2026-04-06,LG,이주헌,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.6799999999999999,0.5,2026,잠실,0.9512583942824044,0.3163270913592532,-0.1219048131662351,75.41157823224817,0
2026-04-07,LG,이주헌,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,2.0,2.0,3.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.28,0.8,7.2,1.27,0.6666666666666666,2026,잠실,0.9512583942824044,0.380675565571848,0.0907640360178961,118.45364343504808,0
2026-04-08,LG,이주헌,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,2.0,2.0,3.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.28,0.8,7.2,1.27,0.6666666666666666,2026,잠실,0.9512583942824044,0.3798382930842063,0.084498841657865,117.53656052019552,0
2026-04-09,LG,이주헌,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890122,2.0,2.0,3.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.28,0.8,7.2,1.27,0.6666666666666666,2026,잠실,0.9512583942824044,0.3798382930842063,0.084498841657865,117.53656052019552,0
